Date,Status,Quantity
24/01/2023 15:48:38,Out of stock,0
24/01/2023 16:51:08,Out of stock,0
24/01/2023 17:34:09,Out of stock,0
24/01/2023 20:10:52,Out of stock,0
24/01/2023 22:09:34,Out of stock,0
25/01/2023 03:11:03,Out of stock,0
25/01/2023 10:10:55,Out of stock,0
25/01/2023 20:25:44,Out of stock,0
25/01/2023 23:10:30,Out of stock,0
26/01/2023 07:10:05,Out of stock,0
26/01/2023 17:25:41,Out of stock,0
26/01/2023 20:10:02,Out of stock,0
26/01/2023 20:25:26,Out of stock,0
26/01/2023 21:22:58,Out of stock,0
26/01/2023 22:09:42,Out of stock,0
27/01/2023 08:31:09,Out of stock,0
27/01/2023 13:48:40,Out of stock,0
27/01/2023 14:09:33,Out of stock,0
27/01/2023 20:48:47,Out of stock,0
28/01/2023 02:15:18,Out of stock,0
28/01/2023 07:48:45,Out of stock,0
29/01/2023 22:09:26,Out of stock,0
30/01/2023 21:48:40,Out of stock,0
31/01/2023 08:13:28,Out of stock,0
31/01/2023 11:48:32,Out of stock,0
31/01/2023 16:37:30,Out of stock,0
31/01/2023 17:09:38,Out of stock,0
31/01/2023 20:26:38,Out of stock,0
01/02/2023 01:00:11,Out of stock,0
01/02/2023 08:13:25,Out of stock,0
01/02/2023 08:32:07,Out of stock,0
01/02/2023 13:36:37,Out of stock,0
01/02/2023 17:09:41,Out of stock,0
01/02/2023 19:20:42,Out of stock,0
01/02/2023 19:48:52,Out of stock,0
01/02/2023 22:48:46,Out of stock,0
02/02/2023 09:10:28,Out of stock,0
02/02/2023 10:39:30,Out of stock,0
02/02/2023 11:08:49,Out of stock,0
02/02/2023 18:31:20,Out of stock,0
03/02/2023 03:48:43,Out of stock,0
03/02/2023 05:48:28,Out of stock,0
03/02/2023 06:13:32,Out of stock,0
03/02/2023 17:09:47,Out of stock,0
03/02/2023 19:33:45,Out of stock,0
03/02/2023 21:48:34,Out of stock,0
04/02/2023 08:29:27,Out of stock,0
04/02/2023 10:10:02,Out of stock,0
05/02/2023 13:13:47,Out of stock,0
05/02/2023 14:48:42,Out of stock,0
06/02/2023 07:10:06,Out of stock,0
06/02/2023 07:48:31,Out of stock,0
06/02/2023 09:11:10,Out of stock,0
06/02/2023 12:19:53,Out of stock,0
06/02/2023 18:30:45,Out of stock,0
06/02/2023 19:33:29,Out of stock,0
06/02/2023 22:48:31,Out of stock,0
07/02/2023 16:52:47,Out of stock,0
07/02/2023 19:34:01,Out of stock,0
07/02/2023 19:48:41,Out of stock,0
07/02/2023 23:10:22,Out of stock,0
08/02/2023 00:55:04,Out of stock,0
08/02/2023 03:21:35,Out of stock,0
08/02/2023 09:28:07,Out of stock,0
08/02/2023 11:23:21,Out of stock,0
08/02/2023 13:19:12,Out of stock,0
08/02/2023 13:37:21,Out of stock,0
08/02/2023 14:26:31,Out of stock,0
08/02/2023 16:52:59,Out of stock,0
08/02/2023 17:35:07,Out of stock,0
09/02/2023 08:13:47,Out of stock,0
09/02/2023 13:28:23,Out of stock,0
09/02/2023 19:34:04,Out of stock,0
09/02/2023 22:48:36,Out of stock,0
11/02/2023 16:49:16,Out of stock,0
12/02/2023 10:48:28,Out of stock,0
13/02/2023 02:20:17,Out of stock,0
13/02/2023 10:31:06,Out of stock,0
13/02/2023 14:26:43,Out of stock,0
14/02/2023 17:48:30,Out of stock,0
15/02/2023 00:56:03,Out of stock,0
15/02/2023 05:10:23,Out of stock,0
15/02/2023 12:20:53,Out of stock,0
15/02/2023 18:13:27,Out of stock,0
15/02/2023 20:37:09,Out of stock,0
15/02/2023 22:28:04,Out of stock,0
15/02/2023 23:48:38,Out of stock,0
16/02/2023 14:48:25,Out of stock,0
16/02/2023 22:48:29,Out of stock,0
17/02/2023 07:34:42,Out of stock,0
17/02/2023 17:26:22,Out of stock,0
18/02/2023 10:36:35,Out of stock,0
18/02/2023 11:21:57,Out of stock,0
19/02/2023 11:21:13,Out of stock,0
19/02/2023 12:52:53,Out of stock,0
20/02/2023 07:10:17,Out of stock,0
20/02/2023 07:34:11,Out of stock,0
21/02/2023 00:57:37,Out of stock,0
21/02/2023 03:30:46,Out of stock,0
21/02/2023 09:48:48,Out of stock,0
21/02/2023 11:34:24,Out of stock,0
21/02/2023 11:48:34,Out of stock,0
21/02/2023 12:20:18,Out of stock,0
21/02/2023 13:20:51,Out of stock,0
22/02/2023 07:34:47,Out of stock,0
22/02/2023 11:34:33,Out of stock,0
22/02/2023 15:11:16,Out of stock,0
23/02/2023 17:48:39,Out of stock,0
24/02/2023 04:13:22,Out of stock,0
24/02/2023 06:33:52,Out of stock,0
24/02/2023 10:31:11,Out of stock,0
24/02/2023 23:48:30,Out of stock,0
25/02/2023 08:30:53,Out of stock,0
26/02/2023 05:10:02,Out of stock,0
26/02/2023 06:48:31,Out of stock,0
26/02/2023 07:48:58,Out of stock,0
26/02/2023 16:13:00,Out of stock,0
26/02/2023 20:10:48,Out of stock,0
26/02/2023 22:26:49,Out of stock,0
27/02/2023 05:25:41,Out of stock,0
27/02/2023 14:10:28,Out of stock,0
27/02/2023 16:54:21,Out of stock,0
27/02/2023 17:27:44,Out of stock,0
27/02/2023 20:11:50,Out of stock,0
27/02/2023 20:28:30,Out of stock,0
27/02/2023 23:48:37,Out of stock,0
28/02/2023 10:48:36,Out of stock,0
28/02/2023 11:09:17,Out of stock,0
28/02/2023 12:20:46,Out of stock,0
01/03/2023 05:10:50,Out of stock,0
01/03/2023 09:37:10,Out of stock,0
01/03/2023 14:10:22,Out of stock,0
01/03/2023 17:10:13,Out of stock,0
02/03/2023 15:40:23,Out of stock,0
02/03/2023 22:37:20,Out of stock,0
03/03/2023 10:11:45,Out of stock,0
03/03/2023 20:27:47,Out of stock,0
04/03/2023 22:34:57,Out of stock,0
07/03/2023 11:48:40,Out of stock,0
07/03/2023 12:21:05,Out of stock,0
07/03/2023 13:25:53,Out of stock,0
07/03/2023 22:38:32,Out of stock,0
08/03/2023 02:26:54,Out of stock,0
08/03/2023 12:57:11,Out of stock,0
08/03/2023 14:27:54,Out of stock,0
08/03/2023 15:29:19,Out of stock,0
08/03/2023 15:48:46,Out of stock,0
08/03/2023 17:36:53,Out of stock,0
08/03/2023 20:37:33,Out of stock,0
08/03/2023 22:38:41,Out of stock,0
08/03/2023 23:26:52,Out of stock,0
09/03/2023 06:14:41,Out of stock,0
09/03/2023 08:49:58,Out of stock,0
09/03/2023 14:27:53,Out of stock,0
09/03/2023 14:38:12,Out of stock,0
09/03/2023 16:55:17,Out of stock,0
09/03/2023 17:37:47,Out of stock,0
09/03/2023 18:48:41,Out of stock,0
09/03/2023 19:34:34,Out of stock,0
09/03/2023 21:24:59,Out of stock,0
09/03/2023 23:27:38,Out of stock,0
09/03/2023 23:36:41,Out of stock,0
09/03/2023 23:48:29,Out of stock,0
10/03/2023 00:58:01,Out of stock,0
10/03/2023 04:33:29,Out of stock,0
10/03/2023 05:36:58,Out of stock,0
10/03/2023 06:49:25,Out of stock,0
10/03/2023 07:48:29,Out of stock,0
10/03/2023 08:49:04,Out of stock,0
10/03/2023 10:12:16,Out of stock,0
10/03/2023 10:31:59,Out of stock,0
10/03/2023 10:48:57,Out of stock,0
10/03/2023 15:37:36,Out of stock,0
10/03/2023 15:48:31,Out of stock,0
10/03/2023 17:48:49,Out of stock,0
10/03/2023 18:41:16,Out of stock,0
10/03/2023 18:49:20,Out of stock,0
10/03/2023 19:48:31,Out of stock,0
10/03/2023 20:26:21,Out of stock,0
10/03/2023 21:22:37,Out of stock,0
10/03/2023 22:26:35,Out of stock,0
11/03/2023 02:06:46,Out of stock,0
11/03/2023 04:30:40,Out of stock,0
11/03/2023 05:09:32,Out of stock,0
11/03/2023 07:48:39,Out of stock,0
11/03/2023 09:09:23,Out of stock,0
11/03/2023 10:10:11,Out of stock,0
11/03/2023 11:33:42,Out of stock,0
11/03/2023 18:48:28,Out of stock,0
11/03/2023 19:48:38,Out of stock,0
11/03/2023 23:24:08,Out of stock,0
12/03/2023 04:12:25,Out of stock,0
12/03/2023 04:49:05,Out of stock,0
12/03/2023 08:12:20,Out of stock,0
12/03/2023 11:20:35,Out of stock,0
12/03/2023 12:17:42,Out of stock,0
12/03/2023 13:36:06,Out of stock,0
12/03/2023 16:12:37,Out of stock,0
12/03/2023 19:19:18,Out of stock,0
13/03/2023 04:13:00,Out of stock,0
13/03/2023 05:26:17,Out of stock,0
13/03/2023 06:14:15,Out of stock,0
13/03/2023 07:48:41,Out of stock,0
13/03/2023 08:14:36,Out of stock,0
13/03/2023 08:33:14,Out of stock,0
13/03/2023 10:49:08,Out of stock,0
13/03/2023 13:20:04,Out of stock,0
13/03/2023 14:48:33,Out of stock,0
13/03/2023 19:20:36,Out of stock,0
14/03/2023 02:34:16,Out of stock,0
14/03/2023 04:13:10,Out of stock,0
14/03/2023 07:48:26,Out of stock,0
14/03/2023 14:31:23,Out of stock,0
14/03/2023 14:48:46,Out of stock,0
14/03/2023 15:50:03,Out of stock,0
14/03/2023 17:35:51,Out of stock,0
14/03/2023 19:48:47,Out of stock,0
14/03/2023 20:33:22,Out of stock,0
15/03/2023 02:09:52,Out of stock,0
15/03/2023 02:45:16,Out of stock,0
15/03/2023 02:56:04,Out of stock,0
15/03/2023 04:12:51,Out of stock,0
15/03/2023 05:09:58,Out of stock,0
15/03/2023 07:23:01,Out of stock,0
15/03/2023 09:11:10,Out of stock,0
15/03/2023 09:34:43,Out of stock,0
15/03/2023 10:29:54,Out of stock,0
15/03/2023 11:09:18,Out of stock,0
15/03/2023 11:22:17,Out of stock,0
15/03/2023 15:11:07,Out of stock,0
15/03/2023 15:37:58,Out of stock,0
15/03/2023 16:14:38,Out of stock,0
15/03/2023 20:35:56,Out of stock,0
15/03/2023 20:48:41,Out of stock,0
15/03/2023 21:34:21,Out of stock,0
15/03/2023 22:10:03,Out of stock,0
16/03/2023 02:11:32,Out of stock,0
16/03/2023 03:34:58,Out of stock,0
16/03/2023 04:12:48,Out of stock,0
16/03/2023 05:34:49,Out of stock,0
16/03/2023 07:23:31,Out of stock,0
16/03/2023 09:34:54,Out of stock,0
16/03/2023 13:49:48,Out of stock,0
16/03/2023 19:48:50,Out of stock,0
16/03/2023 23:10:38,Out of stock,0
17/03/2023 02:43:55,Out of stock,0
17/03/2023 02:54:53,Out of stock,0
17/03/2023 03:48:36,Out of stock,0
17/03/2023 06:41:33,Out of stock,0
17/03/2023 12:19:45,Out of stock,0
17/03/2023 15:10:44,Out of stock,0
17/03/2023 15:26:50,Out of stock,0
17/03/2023 20:34:55,Out of stock,0
17/03/2023 20:48:56,Out of stock,0
18/03/2023 03:25:38,Out of stock,0
18/03/2023 06:40:31,Out of stock,0
18/03/2023 06:48:50,Out of stock,0
18/03/2023 09:09:27,Out of stock,0
18/03/2023 10:35:46,Out of stock,0
18/03/2023 11:48:31,Out of stock,0
18/03/2023 17:48:27,Out of stock,0
18/03/2023 18:28:48,Out of stock,0
18/03/2023 19:33:32,Out of stock,0
18/03/2023 23:48:31,Out of stock,0
19/03/2023 03:17:26,Out of stock,0
19/03/2023 07:09:02,Out of stock,0
19/03/2023 08:29:43,Out of stock,0
19/03/2023 09:48:28,Out of stock,0
19/03/2023 17:34:06,Out of stock,0
19/03/2023 18:12:03,Out of stock,0
19/03/2023 18:38:52,Out of stock,0
19/03/2023 23:24:18,Out of stock,0
19/03/2023 23:34:20,Out of stock,0
20/03/2023 04:48:40,Out of stock,0
20/03/2023 05:10:06,Out of stock,0
20/03/2023 08:32:47,Out of stock,0
20/03/2023 09:35:20,Out of stock,0
20/03/2023 09:48:42,Out of stock,0
20/03/2023 11:34:16,Out of stock,0
20/03/2023 16:41:02,Out of stock,0
20/03/2023 19:20:34,Out of stock,0
21/03/2023 02:36:43,Out of stock,0
21/03/2023 03:24:39,Out of stock,0
21/03/2023 04:38:39,Out of stock,0
21/03/2023 05:48:45,Out of stock,0
21/03/2023 08:30:33,Out of stock,0
21/03/2023 09:10:31,Out of stock,0
21/03/2023 11:48:57,Out of stock,0
21/03/2023 16:29:39,Out of stock,0
21/03/2023 17:34:12,Out of stock,0
21/03/2023 18:29:49,Out of stock,0
21/03/2023 22:33:51,Out of stock,0
21/03/2023 22:48:29,Out of stock,0
21/03/2023 23:48:37,Out of stock,0
22/03/2023 02:39:21,Out of stock,0
22/03/2023 03:24:34,Out of stock,0
22/03/2023 05:25:16,Out of stock,0
22/03/2023 06:12:48,Out of stock,0
22/03/2023 09:48:36,Out of stock,0
22/03/2023 11:08:25,Out of stock,0
22/03/2023 15:48:31,Out of stock,0
22/03/2023 21:33:37,Out of stock,0
22/03/2023 22:21:48,Out of stock,0
23/03/2023 06:30:10,Out of stock,0
23/03/2023 09:10:12,Out of stock,0
23/03/2023 11:21:07,Out of stock,0
23/03/2023 15:10:51,Out of stock,0
23/03/2023 17:09:12,Out of stock,0
23/03/2023 21:20:21,Out of stock,0
24/03/2023 03:48:38,Out of stock,0
24/03/2023 05:09:37,Out of stock,0
24/03/2023 06:13:13,Out of stock,0
24/03/2023 06:48:40,Out of stock,0
24/03/2023 09:34:20,Out of stock,0
24/03/2023 10:36:21,Out of stock,0
24/03/2023 11:08:35,Out of stock,0
24/03/2023 11:48:34,Out of stock,0
24/03/2023 13:48:43,Out of stock,0
24/03/2023 15:26:50,Out of stock,0
24/03/2023 17:48:42,Out of stock,0
24/03/2023 18:40:04,Out of stock,0
24/03/2023 22:09:16,Out of stock,0
24/03/2023 22:33:39,Out of stock,0
25/03/2023 06:37:47,Out of stock,0
25/03/2023 07:20:46,Out of stock,0
25/03/2023 11:33:49,Out of stock,0
25/03/2023 13:11:37,Out of stock,0
25/03/2023 13:33:34,Out of stock,0
25/03/2023 15:23:05,Out of stock,0
25/03/2023 15:48:29,Out of stock,0
25/03/2023 17:48:44,Out of stock,0
25/03/2023 19:48:46,Out of stock,0
25/03/2023 23:09:25,Out of stock,0
26/03/2023 02:54:17,Out of stock,0
26/03/2023 05:48:28,Out of stock,0
26/03/2023 07:48:36,Out of stock,0
26/03/2023 11:33:38,Out of stock,0
26/03/2023 14:08:15,Out of stock,0
26/03/2023 15:33:59,Out of stock,0
26/03/2023 17:48:33,Out of stock,0
26/03/2023 18:27:15,Out of stock,0
26/03/2023 23:09:17,Out of stock,0
27/03/2023 06:13:35,Out of stock,0
27/03/2023 07:48:40,Out of stock,0
27/03/2023 09:48:36,Out of stock,0
27/03/2023 10:11:14,Out of stock,0
27/03/2023 10:48:47,Out of stock,0
27/03/2023 16:13:33,Out of stock,0
27/03/2023 17:09:37,Out of stock,0
27/03/2023 20:35:35,Out of stock,0
27/03/2023 20:48:40,Out of stock,0
27/03/2023 23:10:10,Out of stock,0
28/03/2023 08:14:15,Out of stock,0
28/03/2023 11:08:56,Out of stock,0
28/03/2023 17:34:39,Out of stock,0
28/03/2023 18:40:46,Out of stock,0
28/03/2023 19:48:32,Out of stock,0
28/03/2023 22:33:46,Out of stock,0
29/03/2023 02:53:17,Out of stock,0
29/03/2023 06:48:38,Out of stock,0
29/03/2023 07:34:13,Out of stock,0
29/03/2023 08:31:02,Out of stock,0
29/03/2023 12:20:52,Out of stock,0
29/03/2023 18:34:20,Out of stock,0
29/03/2023 21:09:17,Out of stock,0
29/03/2023 22:10:27,Out of stock,0
30/03/2023 02:53:02,Out of stock,0
30/03/2023 03:11:08,Out of stock,0
30/03/2023 07:09:44,Out of stock,0
30/03/2023 09:48:33,Out of stock,0
30/03/2023 10:28:18,Out of stock,0
30/03/2023 11:33:46,Out of stock,0
30/03/2023 15:25:58,Out of stock,0
30/03/2023 19:07:31,Out of stock,0
30/03/2023 21:33:45,Out of stock,0
31/03/2023 03:24:58,Out of stock,0
31/03/2023 04:12:14,Out of stock,0
31/03/2023 05:48:47,Out of stock,0
31/03/2023 10:10:48,Out of stock,0
31/03/2023 16:48:52,Out of stock,0
31/03/2023 21:18:42,Out of stock,0
31/03/2023 22:08:56,Out of stock,0
01/04/2023 04:36:29,Out of stock,0
01/04/2023 19:07:16,Out of stock,0
01/04/2023 20:09:16,Out of stock,0
01/04/2023 23:33:51,Out of stock,0
02/04/2023 03:09:48,Out of stock,0
02/04/2023 03:48:44,Out of stock,0
02/04/2023 07:33:47,Out of stock,0
02/04/2023 17:33:31,Out of stock,0
02/04/2023 19:18:33,Out of stock,0
02/04/2023 19:48:25,Out of stock,0
03/04/2023 06:28:58,Out of stock,0
03/04/2023 08:37:57,Out of stock,0
03/04/2023 10:10:21,Out of stock,0
03/04/2023 10:27:06,Out of stock,0
03/04/2023 14:33:58,Out of stock,0
03/04/2023 14:48:44,Out of stock,0
03/04/2023 16:32:13,Out of stock,0
03/04/2023 16:48:40,Out of stock,0
03/04/2023 20:48:28,Out of stock,0
04/04/2023 03:34:10,Out of stock,0
04/04/2023 05:33:54,Out of stock,0
04/04/2023 08:12:50,Out of stock,0
04/04/2023 11:07:56,Out of stock,0
04/04/2023 13:35:31,Out of stock,0
04/04/2023 17:48:33,Out of stock,0
04/04/2023 18:26:07,Out of stock,0
05/04/2023 00:41:27,Out of stock,0
05/04/2023 05:09:26,Out of stock,0
05/04/2023 09:34:11,Out of stock,0
05/04/2023 11:09:00,Out of stock,0
05/04/2023 14:27:09,Out of stock,0
05/04/2023 23:20:15,Out of stock,0
06/04/2023 07:33:51,Out of stock,0
06/04/2023 08:28:50,Out of stock,0
06/04/2023 09:22:15,Out of stock,0
06/04/2023 15:33:55,Out of stock,0
06/04/2023 19:18:29,Out of stock,0
07/04/2023 06:48:40,Out of stock,0
07/04/2023 08:48:40,Out of stock,0
07/04/2023 16:48:34,Out of stock,0
08/04/2023 05:48:36,Out of stock,0
08/04/2023 06:11:34,Out of stock,0
08/04/2023 07:48:31,Out of stock,0
08/04/2023 12:16:00,Out of stock,0
08/04/2023 19:18:37,Out of stock,0
09/04/2023 04:10:56,Out of stock,0
09/04/2023 11:33:47,Out of stock,0
09/04/2023 14:07:37,Out of stock,0
09/04/2023 19:48:29,Out of stock,0
09/04/2023 20:33:51,Out of stock,0
09/04/2023 23:48:28,Out of stock,0
10/04/2023 16:30:10,Out of stock,0
10/04/2023 18:48:41,Out of stock,0
10/04/2023 19:33:42,Out of stock,0
11/04/2023 04:28:05,Out of stock,0
11/04/2023 11:20:00,Out of stock,0
11/04/2023 11:33:48,Out of stock,0
11/04/2023 11:48:28,Out of stock,0
11/04/2023 21:08:22,Out of stock,0
12/04/2023 02:36:37,Out of stock,0
12/04/2023 03:34:00,Out of stock,0
12/04/2023 08:12:39,Out of stock,0
12/04/2023 16:32:07,Out of stock,0
13/04/2023 17:33:58,Out of stock,0
14/04/2023 02:29:46,Out of stock,0
14/04/2023 07:48:38,Out of stock,0
14/04/2023 08:27:57,Out of stock,0
14/04/2023 18:36:01,Out of stock,0
14/04/2023 20:09:58,Out of stock,0
15/04/2023 09:33:41,Out of stock,0
15/04/2023 13:10:38,Out of stock,0
15/04/2023 14:48:27,Out of stock,0
15/04/2023 19:33:41,Out of stock,0
16/04/2023 09:08:57,Out of stock,0
16/04/2023 10:25:41,Out of stock,0
16/04/2023 10:33:41,Out of stock,0
16/04/2023 13:11:00,Out of stock,0
16/04/2023 16:29:51,Out of stock,0
16/04/2023 16:48:49,Out of stock,0
17/04/2023 09:34:35,Out of stock,0
17/04/2023 13:13:39,Out of stock,0
17/04/2023 19:06:57,Out of stock,0
18/04/2023 13:16:30,Out of stock,0
18/04/2023 19:08:00,Out of stock,0
19/04/2023 07:09:17,Out of stock,0
19/04/2023 09:34:19,Out of stock,0
20/04/2023 08:48:49,Out of stock,0
20/04/2023 17:48:44,Out of stock,0
20/04/2023 22:33:38,Out of stock,0
21/04/2023 02:48:47,Out of stock,0
21/04/2023 18:27:56,Out of stock,0
22/04/2023 02:02:17,Out of stock,0
22/04/2023 13:48:32,Out of stock,0
22/04/2023 18:11:10,Out of stock,0
22/04/2023 21:48:41,Out of stock,0
23/04/2023 06:28:09,Out of stock,0
23/04/2023 22:48:33,Out of stock,0
24/04/2023 11:08:27,Out of stock,0
25/04/2023 17:33:56,Out of stock,0
26/04/2023 03:33:54,Out of stock,0
26/04/2023 12:50:13,Out of stock,0
26/04/2023 23:48:50,Out of stock,0
28/04/2023 10:34:44,Out of stock,0
28/04/2023 14:23:44,Out of stock,0
28/04/2023 15:34:04,Out of stock,0
28/04/2023 20:09:52,Out of stock,0
29/04/2023 04:48:28,Out of stock,0
29/04/2023 09:33:52,Out of stock,0
29/04/2023 18:48:41,Out of stock,0
30/04/2023 03:34:07,Out of stock,0
01/05/2023 07:48:27,Out of stock,0
02/05/2023 03:10:26,Out of stock,0
02/05/2023 14:24:31,Out of stock,0
03/05/2023 20:48:39,Out of stock,0
04/05/2023 07:21:40,Out of stock,0
04/05/2023 12:17:53,Out of stock,0
04/05/2023 21:33:46,Out of stock,0
05/05/2023 07:20:47,Out of stock,0
05/05/2023 08:26:54,Out of stock,0
05/05/2023 13:33:53,Out of stock,0
06/05/2023 09:33:56,Out of stock,0
08/05/2023 16:12:34,Out of stock,0
08/05/2023 17:48:41,Out of stock,0
10/05/2023 16:14:09,Out of stock,0
10/05/2023 20:48:27,Out of stock,0
11/05/2023 11:19:23,Out of stock,0
11/05/2023 14:24:51,Out of stock,0
11/05/2023 19:18:39,Out of stock,0
14/05/2023 06:34:44,Out of stock,0
14/05/2023 08:25:16,Out of stock,0
14/05/2023 17:48:31,Out of stock,0
15/05/2023 02:04:09,Out of stock,0
15/05/2023 23:21:43,Out of stock,0
16/05/2023 10:48:41,Out of stock,0
16/05/2023 16:12:09,Out of stock,0
16/05/2023 18:48:30,Out of stock,0
17/05/2023 08:36:06,Out of stock,0
18/05/2023 19:48:44,Out of stock,0
19/05/2023 04:48:41,Out of stock,0
19/05/2023 16:11:51,Out of stock,0
20/05/2023 04:34:26,Out of stock,0
21/05/2023 20:48:41,Out of stock,0
22/05/2023 12:18:05,Out of stock,0
25/05/2023 13:13:23,Out of stock,0
26/05/2023 02:02:23,Out of stock,0
26/05/2023 21:08:32,Out of stock,0
27/05/2023 14:49:00,Out of stock,0
28/05/2023 08:34:02,Out of stock,0
29/05/2023 07:33:56,Out of stock,0
29/05/2023 19:48:31,Out of stock,0
29/05/2023 22:48:34,Out of stock,0
30/05/2023 15:23:18,Out of stock,0
30/05/2023 16:48:34,Out of stock,0
30/05/2023 20:48:42,Out of stock,0
30/05/2023 23:22:03,Out of stock,0
04/06/2023 07:20:11,Out of stock,0
06/06/2023 02:29:15,Out of stock,0
06/06/2023 05:09:40,Out of stock,0
06/06/2023 08:48:34,Out of stock,0
07/06/2023 03:04:40,Out of stock,0
08/06/2023 10:27:59,Out of stock,0
08/06/2023 14:08:58,Out of stock,0
08/06/2023 15:09:39,Out of stock,0
09/06/2023 13:34:53,Out of stock,0
10/06/2023 21:33:46,Out of stock,0
11/06/2023 08:11:19,Out of stock,0
12/06/2023 05:48:44,Out of stock,0
12/06/2023 10:10:38,Out of stock,0
12/06/2023 13:27:47,Out of stock,0
12/06/2023 22:33:49,Out of stock,0
13/06/2023 08:27:44,Out of stock,0
13/06/2023 20:48:33,Out of stock,0
14/06/2023 02:12:03,Out of stock,0
14/06/2023 04:35:40,Out of stock,0
14/06/2023 09:48:43,Out of stock,0
14/06/2023 14:24:53,Out of stock,0
14/06/2023 18:27:31,Out of stock,0
15/06/2023 17:25:07,Out of stock,0
16/06/2023 09:48:28,Out of stock,0
16/06/2023 11:07:46,Out of stock,0
16/06/2023 19:18:28,Out of stock,0
16/06/2023 20:23:14,Out of stock,0
17/06/2023 05:48:38,Out of stock,0
17/06/2023 20:33:57,Out of stock,0
18/06/2023 10:48:35,Out of stock,0
18/06/2023 13:23:52,Out of stock,0
19/06/2023 05:09:46,Out of stock,0
19/06/2023 09:48:39,Out of stock,0
19/06/2023 12:52:09,Out of stock,0
19/06/2023 20:34:07,Out of stock,0
20/06/2023 03:23:44,Out of stock,0
20/06/2023 06:13:08,Out of stock,0
20/06/2023 23:33:58,Out of stock,0
21/06/2023 02:08:50,Out of stock,0
21/06/2023 03:23:30,Out of stock,0
21/06/2023 05:34:05,Out of stock,0
21/06/2023 14:08:55,Out of stock,0
21/06/2023 22:25:21,Out of stock,0
22/06/2023 05:09:28,Out of stock,0
22/06/2023 19:21:35,Out of stock,0
22/06/2023 20:35:56,Out of stock,0
23/06/2023 10:11:49,Out of stock,0
23/06/2023 14:26:59,Out of stock,0
23/06/2023 16:13:56,Out of stock,0
23/06/2023 19:49:00,Out of stock,0
24/06/2023 06:13:30,Out of stock,0
24/06/2023 08:48:44,Out of stock,0
24/06/2023 09:48:44,Out of stock,0
24/06/2023 10:48:43,Out of stock,0
24/06/2023 17:34:48,Out of stock,0
24/06/2023 18:12:49,Out of stock,0
24/06/2023 19:08:10,Out of stock,0
24/06/2023 19:34:11,Out of stock,0
24/06/2023 21:09:11,Out of stock,0
24/06/2023 22:28:14,Out of stock,0
25/06/2023 02:54:21,Out of stock,0
25/06/2023 05:48:53,Out of stock,0
25/06/2023 10:40:52,Out of stock,0
25/06/2023 11:09:37,Out of stock,0
26/06/2023 05:29:39,Out of stock,0
26/06/2023 07:25:13,Out of stock,0
26/06/2023 11:09:31,Out of stock,0
26/06/2023 13:22:31,Out of stock,0
26/06/2023 13:38:19,Out of stock,0
26/06/2023 14:28:58,Out of stock,0
26/06/2023 16:13:35,Out of stock,0
26/06/2023 18:32:05,Out of stock,0
26/06/2023 19:09:02,Out of stock,0
26/06/2023 21:09:47,Out of stock,0
26/06/2023 22:29:04,Out of stock,0
27/06/2023 03:42:33,Out of stock,0
27/06/2023 05:38:08,Out of stock,0
27/06/2023 09:11:07,Out of stock,0
27/06/2023 09:48:35,Out of stock,0
27/06/2023 11:09:00,Out of stock,0
27/06/2023 14:38:00,Out of stock,0
27/06/2023 15:27:12,Out of stock,0
27/06/2023 16:35:53,Out of stock,0
27/06/2023 18:13:20,Out of stock,0
27/06/2023 19:48:32,Out of stock,0
27/06/2023 21:48:29,Out of stock,0
27/06/2023 22:09:59,Out of stock,0
27/06/2023 22:28:36,Out of stock,0
27/06/2023 22:38:11,Out of stock,0
28/06/2023 03:41:20,Out of stock,0
28/06/2023 07:10:28,Out of stock,0
28/06/2023 07:23:52,Out of stock,0
28/06/2023 09:10:56,Out of stock,0
28/06/2023 11:09:13,Out of stock,0
28/06/2023 11:48:39,Out of stock,0
28/06/2023 12:21:52,Out of stock,0
28/06/2023 14:27:39,Out of stock,0
28/06/2023 16:13:40,Out of stock,0
28/06/2023 17:48:29,Out of stock,0
28/06/2023 19:48:42,Out of stock,0
29/06/2023 01:01:22,Out of stock,0
29/06/2023 04:48:49,Out of stock,0
29/06/2023 05:37:49,Out of stock,0
29/06/2023 08:13:41,Out of stock,0
29/06/2023 10:48:39,Out of stock,0
29/06/2023 12:20:09,Out of stock,0
29/06/2023 13:19:34,Out of stock,0
29/06/2023 14:09:27,Out of stock,0
29/06/2023 17:09:38,Out of stock,0
29/06/2023 18:32:57,Out of stock,0
29/06/2023 19:20:06,Out of stock,0
29/06/2023 20:10:50,Out of stock,0
29/06/2023 21:09:07,Out of stock,0
29/06/2023 21:33:57,Out of stock,0
29/06/2023 23:34:24,Out of stock,0
30/06/2023 03:03:05,Out of stock,0
30/06/2023 03:29:18,Out of stock,0
30/06/2023 04:30:16,Out of stock,0
30/06/2023 05:10:18,Out of stock,0
30/06/2023 05:36:02,Out of stock,0
30/06/2023 08:40:30,Out of stock,0
30/06/2023 08:48:48,Out of stock,0
30/06/2023 09:10:23,Out of stock,0
30/06/2023 15:34:16,Out of stock,0
30/06/2023 16:13:18,Out of stock,0
30/06/2023 18:30:19,Out of stock,0
30/06/2023 18:49:14,Out of stock,0
30/06/2023 21:08:49,Out of stock,0
30/06/2023 21:21:42,Out of stock,0
